,Price,Brand,Screen Size,CPU type,Memory,Storage,GPU,Resolution,Backlit Keyboard,Touchscreen,Graphic Type,Operating System,Webcam,Card Reader,Thunderbolt,title,link,ppi,CPU_series,GPU_brand
307,314.99,dell,14.0,Intel Core i7 8th Gen,16,512,No,1920x1080,0,0,Integrated,Windows 10 Pro,No,0,0,"dell latitude 7400 laptop intel core i7 8th gen 8665u 1.90ghz 16 gb memory 512 gb ssd 14.0"" fhd windows 10 pro(20)",https://www.newegg.com/dell-latitude-7400/p/N82E16834833589?Item=N82E16834833589,157.3505121487356,Intel Core i7,No
308,615.99,hp,15.6,Intel Core i7 12th Gen,16,1024,Intel Iris Xe,1920x1080,0,1,Integrated,Windows 11 Home,Yes,0,1,"hp envy x360 2-in-1 laptop intel core i7-1260p 2.10 ghz 16 gb memory 1 tb pcie ssd intel iris xe graphics 15.6"" fhd touchscreen windows 11 home 15-es2083cl",https://www.newegg.com/hp-envy-x360/p/N82E16834841647?Item=N82E16834841647,141.21199808219862,Intel Core i7,Intel
309,980.99,lenovo,15.6,AMD Ryzen 5 5000 Series,16,256,AMD Radeon Graphics,1920x1080,0,0,Integrated,Windows 11 Pro,No,0,0,"lenovo thinkbook 15 g4 aba 21dl000jus 15.6"" notebook - full hd - 1920 x 1080 - amd ryzen 5 - 16 gb total ram - 8 gb on-board memory - 256 gb ssd - mineral gray - amd chip - windows 11 pro - amd r",https://www.newegg.com/p/1TS-000E-11M74?Item=1TS-000E-11M74,141.21199808219862,AMD Ryzen 5,AMD
310,489.99,microsoft,10.5,Intel Core i3 10th Gen,8,128,Intel UHD Graphics 615,1920x1280,0,1,Integrated,Windows 11 Pro,Yes,1,0,"microsoft surface go 3 8w6-00005 intel core i3 10th gen 10100y (1.30 ghz) 8gb memory 128 gb ssd intel uhd graphics 615 10.5"" touchscreen 1920 x 1280 2-in-1 laptop windows 11 pro",https://www.newegg.com/microsoft-surface-go-3-8w6-00005-matte-black/p/N82E16834736905?Item=N82E16834736905,219.7669348854241,Intel Core i3,Intel
311,455.99,lenovo,14.0,Intel Core i5 8th Gen,16,512,Intel UHD Graphics 620,1920x1080,0,1,Integrated,Windows 11 Pro,Yes,0,0,"lenovo thinkpad x1 yoga (3rd gen) intel core i5 8th gen 8350u (1.70ghz) 16gb memory 512 gb ssd intel uhd graphics 620 14"" touchscreen 1920 x 1080 grade a 2-in-1 laptop windows 11 pro 64-bit",https://www.newegg.com/lenovo-thinkpad-x1-yoga/p/N82E16834840252?Item=N82E16834840252,157.3505121487356,Intel Core i5,Intel
312,803.99,lenovo,14.0,AMD Ryzen 5 5000 Series,8,256,AMD Radeon Graphics,1920x1200,1,1,Integrated,Windows 11 Home,Yes,1,0,"lenovo ideapad flex 5 14alc7 14"" 8gb 256gb ssd amd ryzen 5 5500u 3ghz win11h, stone blue(1)",https://www.newegg.com/stone-blue-lenovo-ideapad-flex-5-14alc7-home-personal/p/1TS-000E-10G35?Item=1TS-000E-10G35,161.72539083525606,AMD Ryzen 5,AMD
313,199.99,dell,14.0,Intel Core i5 8th Gen,16,256,No,1920x1080,0,1,Integrated,Windows 10 Pro,No,0,0,"dell latitude 5490 14.0-in laptop - intel core i5 8350u 8th gen 1.70 ghz 16gb 256gb ssd windows 10 pro 64-bit - bluetooth, webcam, touchscreen",https://www.newegg.com/dell-latitude-5490-everyday-value/p/1TS-000A-0W774?Item=1TS-000A-0W774,157.3505121487356,Intel Core i5,No
314,239.99,hasee,13.3,Intel Celeron,4,256,Intel UHD Graphics,1920x1080,1,0,Integrated,Windows 10 Home,Yes,1,0,"hasee shinelon a3-d1 (13.3'', intel, aluminum), 180â°-hinge dsiplay laptop computer, intel celeron 5205u, 4g ddr4 ram, 256g m.2 ssd, 13.3'' fhd 72% ntsc ips display, backlit keyboard, win10, space gray",https://www.newegg.com/space-gray-hasee-a3-hknl001-mainstream/p/1TS-00F6-00006?Item=9SIBDT0J1F3070,165.6321180513006,Intel Other CPU,Intel
315,499.99,dell,15.6,Intel Core i7 8th Gen,16,512,Intel UHD Graphics,1920x1080,0,0,Integrated,Windows 11 Pro,Yes,1,0,"dell 5500 15.6"" grade b laptop intel core i7 8th gen 8665u (1.90ghz) 16gb memory",https://www.newegg.com/dell-latitude-5500-work-business/p/N82E16834833050?Item=N82E16834833050,141.21199808219862,Intel Core i7,Intel
316,585.99,dell,15.6,Intel Xeon,32,512,NVIDIA Quadro M1200,1920x1080,0,0,Dedicated,Windows 10 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" intel xeon e3-1505m v6 (3.0ghz) 32gb memory 5520",https://www.newegg.com/dell-precision-5520-workstation/p/N82E16834343450?Item=N82E16834343450,141.21199808219862,Intel Other CPU,NVIDIA
317,484.99,asus,15.6,Intel Core i5 11th Gen,8,512,NVIDIA GeForce GTX 1650 Max-Q,1920x1080,0,0,Dedicated,Windows 11 Home,No,0,0,"asus vivobook k3500ph-db51 15.6"" fhd 1920x1080 laptop intel i5-11300h 8gb ddr4 512gb ssd nvidia gtx 1650 max-q 4gb w11",https://www.newegg.com/black-asus-k3500ph-db51-mainstream/p/1TS-001A-07R58?Item=1TS-001A-07R58,141.21199808219862,Intel Core i5,NVIDIA
318,264.99,asus,15.6,Intel Core i3 11th Gen,8,256,Intel UHD Graphics,1920x1080,0,0,Integrated,Windows 11 Home,Yes,0,0,"asus vivobook f515ea-sb35 15.6"" full hd 1920x1080 laptop intel core i3-1115g4 3ghz 8gb ddr4 256gb ssd windows 11 home",https://www.newegg.com/silver-asus-f515ea-sb35-mainstream/p/1TS-001A-08TT9?Item=1TS-001A-08TT9,141.21199808219862,Intel Core i3,Intel
319,449.99,hp,13.3,Intel Core i5 11th Gen,8,256,Intel Iris Xe,1920x1080,1,1,Integrated,Windows 11 Pro,Yes,1,0,"hp elitebook x360 830 g8 7x9k8u8r#aba intel core i5 11th gen 1145g7 (2.60ghz) 8gb memory 256 gb pcie ssd intel iris xe graphics 13.3"" touchscreen 1920 x 1080 2-in-1 laptop windows 11 pro 64-bit (with",https://www.newegg.com/hp-elitebook-x360-830-g8-7x9k8u8r-aba-silver/p/N82E16834841649?Item=N82E16834841649,165.6321180513006,Intel Core i5,Intel
320,756.99,apple,13.3,Intel Core i5 8th Gen,8,512,Intel Iris Plus Graphics 655,2560x1600,0,0,Integrated,macOS,No,0,0,"apple macbook air laptop intel core i5 8th gen 2.30ghz 8gb memory 512 gb ssd intel iris plus graphics 655 13.3"" macos 10.13 high sierra mr9r2ll/a grade b",https://www.newegg.com/space-gray-apple-macbook-air-mr9r2ll-a-512gb-sgry/p/N82E16834096428?Item=N82E16834096428,226.98300468106115,Intel Core i5,Intel
321,1099.99,msi,16.0,Intel Core i7 11th Gen,16,1024,NVIDIA GeForce RTX 3060 Laptop GPU,2560x1600,1,0,Dedicated,Windows 10 Pro,Yes,1,1,"msi creator z16 laptop fujiwara hiroshi limited edition intel core i7 11th gen 11800h (2.30ghz) 16gb memory 1 tb nvme ssd nvidia geforce rtx 3060 laptop gpu 16.0"" windows 10 pro 64-bit a11ue-226",https://www.newegg.com/black-msi-creator-z16-fujiwara-hiroshi-limited-edition-a11ue-226-content-creation/p/N82E16834156073R?Item=N82E16834156073R,188.67962264113208,Intel Core i7,NVIDIA
322,949.0,msi,14.0,Intel Core i7 12th Gen,16,512,Intel Iris Xe,1920x1200,1,0,Integrated,Windows 11 Pro,Yes,1,1,"msi summit e14evo a12m-025 14.0"" laptop intel core i7 12th gen 1260p (2.10ghz) 16gb memory",https://www.newegg.com/ink-black-msi-summit-e14evo-a12m-025-work-business/p/N82E16834156152?Item=N82E16834156152,161.72539083525606,Intel Core i7,Intel
323,1348.99,hp,15.6,Intel Core i7 13th Gen,16,512,Intel Iris Xe,1920x1080,0,0,Integrated,Windows 11 Pro,Yes,0,0,"hp elitebook 650 g10 15.6"" touchscreen notebook - full hd - 1920 x 1080 - intel core i7 13th gen i7-1355u deca-core (10 core) - 16 gb ram - 512 gb ssd - windows 11 pro 7z5f2ut#aba",https://www.newegg.com/hp-elitebook-650-g10/p/N82E16834841359?Item=N82E16834841359,141.21199808219862,Intel Core i7,Intel
324,599.99,dell,14.0,Intel Core i5 11th Gen,16,256,Intel Iris Xe,1920x1080,1,1,Integrated,Windows 11 Pro,Yes,0,0,"dell 7420 14.0"" laptop intel core i5 11th gen 1145g7 (2.60ghz) 16gb memory",https://www.newegg.com/carbon-dell-latitude-7420-work-business/p/N82E16834833069?Item=N82E16834833069,157.3505121487356,Intel Core i5,Intel
325,1099.99,acer,14.0,Intel Core i7 12th Gen,16,256,Integrated Graphics,1920x1200,0,1,Integrated,Chrome OS,No,0,1,"acer chromebook spin chromebooks intel i7-1260p 16gb memory 256 gb ssd 14.0"" touchscreen chrome os cp714-1wn-74ue",https://www.newegg.com/acer-cp714-1wn-74ue/p/N82E16834360222?Item=N82E16834360222,161.72539083525606,Intel Core i7,Other GPU
326,209.99,samsung,11.6,Intel Celeron,4,32,No,1366x768,0,0,Integrated,Chrome OS,Yes,0,0,"samsung chromebook 4 (2021 model without sd slot) 11.6"" intel uhd graphics 600, intel celeron processor n4020, 4gb, 32gb, wi-fi - platinum titan (xe310xba-kc1us)",https://www.newegg.com/samsung-xe310xba-kc1us/p/2WC-001T-00027?Item=2WC-001T-00027,135.0942111925629,Intel Other CPU,No
327,372.99,lenovo,14.0,Intel Core i5 8th Gen,8,256,Intel UHD Graphics 620,1920x1080,0,1,Integrated,Windows 11 Pro,Yes,0,0,"lenovo thinkpad x1 yoga (3rd gen) intel core i5 8th gen 8350u (1.70ghz) 8gb memory 256 gb ssd intel uhd graphics 620 14"" touchscreen 1920 x 1080 grade b 2-in-1 laptop windows 11 pro 64-bit",https://www.newegg.com/lenovo-thinkpad-x1-yoga/p/N82E16834840253?Item=N82E16834840253,157.3505121487356,Intel Core i5,Intel
328,599.99,lg,14.0,AMD Ryzen 5 5000 Series,8,512,AMD Radeon Graphics,1920x1200,0,0,Dedicated,Windows 11 Pro,No,0,0,"lg 14u70q-n.apc5u1 14.0"" notebooks amd ryzen 5 up to 4.3ghz 8gb lpddr4x memory",https://www.newegg.com/charcoal-gray-lg-14u70q-n-apc5u1/p/N82E16834325105?Item=N82E16834325105,161.72539083525606,AMD Ryzen 5,AMD
329,329.99,acer,11.6,Intel N-series,4,128,Intel UHD Graphics,1366x768,0,0,Integrated,Windows 11 Pro,Yes,0,0,"acer  11.6"" travelmate intel n100 notebook - 4gb memory - 128 gb pcie ssd intel uhd graphics - windows 11 pro education",https://www.newegg.com/black-acer-travelmate-tmb311-33-c3fm-education/p/N82E16834360303?Item=N82E16834360303,135.0942111925629,Intel Other CPU,Intel
330,1399.0,msi,17.3,Intel Core i7 13th Gen,16,1024,NVIDIA GeForce RTX 4070 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,0,0,"msi pulse 17 b13vgk-888us 17.3"" gaming laptop(1)",https://www.newegg.com/p/N82E16834156567?Item=N82E16834156567,127.33567457123111,Intel Core i7,NVIDIA
331,350.99,toshiba,12.5,Intel Core i7 7th Gen,16,512,Intel HD Graphics 620,1920x1080,0,1,Integrated,Windows 10 Pro,Yes,0,0,"toshiba x20w-d 12.5"" grade a laptop intel core i7 7th gen 7600u (2.80ghz) 16gb memory",https://www.newegg.com/toshiba-portege-x20w-d-home-personal/p/N82E16834217651?Item=N82E16834217651,176.23257360658386,Intel Core i7,Intel
332,818.99,asus,15.6,Intel Core i7 11th Gen,8,512,Intel Iris Xe,1920x1080,1,0,Integrated,Windows 11 Home,Yes,0,0,"asus f515ea-dh75 15.6"" laptop intel core i7 11th gen 1165g7 (2.80ghz) 8gb memory(11)",https://www.newegg.com/slate-gray-asus-f515ea-dh75-home-personal/p/N82E16834236025?Item=N82E16834236025,141.21199808219862,Intel Core i7,Intel
333,1939.99,asus,16.0,Intel Core i9 12th Gen,32,2048,NVIDIA RTX A3000,3840x2400,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"asus proart studiobook w7600z3a-xb96 16"" 3840x2400 oled laptop intel core i9-12900h 2.5 ghz 32gb ddr5 sdram 2tb m.2 pcie ssd rtx a3000 windows 11 pro",https://www.newegg.com/black-asus-w7600z3a-xb96-mainstream/p/1TS-001A-0A6X7?Item=1TS-001A-0A6X7,283.0194339616981,Intel Core i9,NVIDIA
334,2349.0,msi,17.3,Intel Core i7 11th Gen,16,512,NVIDIA GeForce RTX 3060 Laptop GPU,3840x2160,1,0,Dedicated,Windows 10 Home,Yes,1,1,"msi creator 17 b11ue-471 17.3"" 4k / uhd laptop intel core i7 11th gen 11800h (2.30ghz) 16gb memory(2)",https://www.newegg.com/core-black-msi-creator-17-b11ue-471-creating-designing/p/N82E16834156054?Item=N82E16834156054,254.67134914246222,Intel Core i7,NVIDIA
335,1105.0,msi,16.0,Intel Core i7 11th Gen,16,512,NVIDIA GeForce RTX 3050 Laptop GPU,2560x1600,1,0,Dedicated,Windows 10 Home,Yes,0,0,"msi creator m16 a11uc-672 16.0"" laptop intel core i7 11th gen 11800h (2.30ghz) 16gb memory",https://www.newegg.com/black-msi-creator-m16-a11uc-672-content-creation/p/N82E16834156057R?Item=N82E16834156057R,188.67962264113208,Intel Core i7,NVIDIA
336,1900.99,dell,17.3,Intel Xeon,64,2048,NVIDIA Quadro RTX 3000,1920x1080,0,0,Dedicated,Windows 11 Pro,Yes,0,0,"dell grade a mobile workstation 17.3"" intel xeon e-2276m (2.80ghz) 64gb memory 7740",https://www.newegg.com/dell-precision-7740-workstation/p/N82E16834833338?Item=N82E16834833338,127.33567457123111,Intel Other CPU,NVIDIA
337,605.99,dell,15.6,Intel Core i7 7th Gen,32,2048,Intel HD Graphics 630,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 5580 15.6"" grade a laptop intel core i7 7th gen 7820hq (2.90ghz) 32gb memory",https://www.newegg.com/black-dell-latitude-5580/p/N82E16834343886?Item=N82E16834343886,141.21199808219862,Intel Core i7,Intel
338,679.99,dell,15.6,Intel Core i5 9th Gen,16,512,Intel UHD Graphics 630,1366x768,0,0,Integrated,Windows 11 Pro,Yes,0,0,"dell 5501 15.6"" grade a laptop intel core i5 9th gen 9400h (2.50ghz) 16gb memory",https://www.newegg.com/dell-latitude-5501-work-business/p/N82E16834833084?Item=N82E16834833084,100.45466986113651,Intel Core i5,Intel
339,500.99,lenovo,15.6,Intel Core i7 6th Gen,16,512,Intel HD Graphics 520,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,1,0,"lenovo grade a business laptop 15.6"" intel core i7 6th gen 6600u (2.60ghz) 16gb memory p50s",https://www.newegg.com/lenovo-thinkpad-p50s-workstation/p/N82E16834840191?Item=N82E16834840191,141.21199808219862,Intel Core i7,Intel
340,699.0,msi,14.0,Intel Core i5 12th Gen,16,512,Intel Iris Xe,1920x1200,1,0,Integrated,Windows 11 Pro,Yes,1,1,"msi summit e14evo a12m-026 14.0"" laptop intel core i5 12th gen 1240p (1.70ghz) 16gb memory",https://www.newegg.com/ink-black-msi-summit-e14evo-a12m-026-work-business/p/N82E16834156153?Item=N82E16834156153,161.72539083525606,Intel Core i5,Intel
341,499.99,dell,14.0,Intel Core i7 7th Gen,32,1024,Intel HD Graphics 620,1920x1080,0,1,Integrated,Windows 10 Pro,Yes,0,0,"dell 7480 14.0"" grade a laptop intel core i7 7th gen 7600u (2.80ghz) 32gb memory",https://www.newegg.com/dell-latitude-7480-work-business/p/N82E16834833630?Item=N82E16834833630,157.3505121487356,Intel Core i7,Intel
342,296.99,dell,14.0,Intel Core i5 6th Gen,8,256,Intel HD Graphics 520,1366x768,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell e7470 14.0"" grade a laptop intel core i5 6th gen 6200u (2.30ghz) 8gb memory",https://www.newegg.com/dell-latitude-e7470-work-business/p/N82E16834343944?Item=N82E16834343944,111.93520355955211,Intel Core i5,Intel
343,861.99,dell,15.6,Intel Core i7 8th Gen,32,512,NVIDIA Quadro P2000,1920x1080,0,0,Dedicated,Windows 10 Pro,Yes,0,0,"dell grade a mobile workstation 15.6"" intel core i7 8th gen 8850h (2.60ghz) 32gb memory 7530",https://www.newegg.com/dell-precision-7530/p/N82E16834343339?Item=N82E16834343339,141.21199808219862,Intel Core i7,NVIDIA
344,710.99,microsoft,10.5,Intel Core i3 10th Gen,8,128,Intel UHD Graphics 615,1920x1280,0,1,Integrated,Windows 10 Pro,Yes,1,0,"microsoft surface go 3 8vd-00047 intel core i3 10th gen 10100y (1.30 ghz) 8gb memory 128 gb ssd intel uhd graphics 615 10.5"" touchscreen 1920 x 1280 2-in-1 laptop windows 10 pro",https://www.newegg.com/microsoft-surface-go-3-8vd-00047-matte-black/p/N82E16834736527?Item=N82E16834736527,219.7669348854241,Intel Core i3,Intel
345,1899.99,acer,14.0,Intel Core i7 13th Gen,16,1024,NVIDIA GeForce RTX 4070 Laptop GPU,2560x1600,1,0,Dedicated,Windows 11 Home,Yes,1,1,"acer predator triton 14 pt14-51-7979 14.0"" gaming laptop(1)",https://www.newegg.com/sparkly-silver-acer-predator-triton-14-pt14-51-7979-gaming/p/N82E16834360287?Item=N82E16834360287,215.6338544470081,Intel Core i7,NVIDIA
346,629.99,lenovo,15.6,Intel Core i5 12th Gen,8,256,Intel Iris Xe,1920x1080,0,0,Integrated,Windows 11 Home,No,0,0,"lenovo laptop ideapad 1i intel core i5-1235u 3.3 ghz 8 gb ddr4 256 gb ssd intel iris xe graphics 15.6"" fhd display windows 11 home 82qd003vus",https://www.newegg.com/lenovo-ideapad-82qd003vus-home-personal/p/1TS-000E-18MK7?Item=1TS-000E-18MK7,141.21199808219862,Intel Core i5,Intel
347,695.99,msi,14.0,Intel Core i5 11th Gen,8,512,Intel Iris Xe,1920x1080,1,0,Integrated,Windows 11 Pro,Yes,1,0,"msi modern 14 14"" ultra thin and light professional laptop intelâ® coreâ„¢ i5-1155g7 iris xe 8gb 512gb nvme ssd win 11 pro, c11m-065us(52)",https://www.newegg.com/classic-black-msi-modern-14-c11m-065us-work-business/p/N82E16834156443?Item=N82E16834156443,157.3505121487356,Intel Core i5,Intel
348,510.99,dell,15.6,Intel Core i7 7th Gen,16,512,Intel HD Graphics 630,1920x1080,0,0,Integrated,Windows 10 Pro,Yes,0,0,"dell 5580 15.6"" grade a laptop intel core i7 7th gen 7820hq (2.90ghz) 16gb memory",https://www.newegg.com/black-dell-latitude-5580/p/N82E16834343885?Item=N82E16834343885,141.21199808219862,Intel Core i7,Intel
349,2607.99,msi,17.3,Intel Core i7 12th Gen,16,1024,NVIDIA GeForce RTX 3080 Ti Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,1,1,"msi ge series raider ge77hx 12uhs-074 17.3"" gaming laptop(3)",https://www.newegg.com/dark-gray-msi-ge-series-raider-ge77hx-12uhs-074-gaming/p/N82E16834156339?Item=N82E16834156339,127.33567457123111,Intel Core i7,NVIDIA
350,1799.99,msi,17.3,Intel Core i7 12th Gen,16,1024,NVIDIA GeForce RTX 3070 Laptop GPU,1920x1080,1,0,Dedicated,Windows 11 Home,Yes,0,0,"msi gl series pulse gl76 12ugk-258 17.3"" gaming laptop",https://www.newegg.com/black-msi-gl-series-pulse-gl76-12ugk-258-gaming/p/N82E16834156571?Item=N82E16834156571,127.33567457123111,Intel Core i7,NVIDIA
351,257.99,acer,11.6,Intel Celeron,4,32,Intel UHD Graphics,1366x768,0,1,Integrated,Chrome OS,Yes,0,0,"acer 11.6"" chromebook c734t-c483",https://www.newegg.com/acer-c734t-c483/p/N82E16834360143?Item=N82E16834360143,135.0942111925629,Intel Other CPU,Intel
352,2340.0,msi,15.6,Intel Core i9 12th Gen,32,1024,NVIDIA GeForce RTX 3080 Ti Laptop GPU,2560x1440,1,0,Dedicated,Windows 11 Home,Yes,0,0,"msi vector gp66 12uhso-673 15.6"" gaming laptop",https://www.newegg.com/p/N82E16834156395R?Item=N82E16834156395R,188.28266410959816,Intel Core i9,NVIDIA
353,299.99,hp,14.0,Intel Celeron,4,64,Intel UHD Graphics,1366x768,0,0,Integrated,Windows 10 Home,No,0,0,"hp 14 series 14"" laptop - intel celeron n4020 - 4gb ram - 64gb emmc - windows 10 home in s mode - jet black  14-dq0020nr (47x75ua#aba)(1)",https://www.newegg.com/black-hp-14-dq0020nr-home-personal/p/1TS-000D-0S9N3?Item=1TS-000D-0S9N3,111.93520355955211,Intel Other CPU,Intel
354,1843.99,hp,13.5,Intel Core i7 13th Gen,16,512,Intel Iris Xe,3000x2000,1,0,Integrated,Windows 11 Pro,Yes,0,1,"hp 13.5"" dragonfly g4 notebook - 878h6ut#aba - intel i7-1355u - 16 gb ram - 512 gb ssd - intel iris xe - oled - slate blue",https://www.newegg.com/slate-blue-hp-dragonfly-g4-work-business-workstation/p/N82E16834841442?Item=N82E16834841442,267.07787225659183,Intel Core i7,Intel
